"","dyad","edge","edge_sd","nAssociations","A","B","sexA","sexB","dyadicSex","dSex","absAgeA","absAgeB","ageDiff","resA","resB","dyadicResidency","dRes","P(k1)","P(k2)","P(k3)","likely.k"
"2008","5068_6210",0.00948914493153091,0.0139627120392458,0,"5068","6210","Male","Male","Male_Male","M-M",22,17,5,"Resident","Resident","Resident_Resident","R-R",0.520908,0.451147,0.027945,1
"2009","5068_6220",0.0127323149511866,0.0256664319473925,0,"5068","6220","Male","Male","Male_Male","M-M",22,17,5,"Resident","Resident","Resident_Resident","R-R",0.458465,0.476305,0.06523,2
"2010","5068_6257",0.0109199811582228,0.0187101441918719,0,"5068","6257","Male","Male","Male_Male","M-M",22,17,5,"Resident","Resident","Resident_Resident","R-R",0.477564,0.471014,0.051422,1
"2011","5068_6421",0.0111793621945408,0.0190506125659227,0,"5068","6421","Male","Male","Male_Male","M-M",22,14,8,"Resident","Resident","Resident_Resident","R-R",0.468158,0.473896,0.057946,2
"2012","5068_6516",0.0113717333691986,0.020721042163592,0,"5068","6516","Male","Male","Male_Male","M-M",22,12,10,"Resident","Resident","Resident_Resident","R-R",0.468158,0.473896,0.057946,2
"2013","5068_6534",0.0137160776699616,0.0274489923975667,0,"5068","6534","Male","Male","Male_Male","M-M",22,12,10,"Resident","Transient","Resident_Transient","R-T",0.448466,0.478187,0.073347,2
"2014","5068_76",0.00923602766481631,0.0147215177159073,0,"5068","76","Male","Male","Male_Male","M-M",22,44,22,"Resident","Resident","Resident_Resident","R-R",0.536825,0.44138,0.021795,1
"2015","5068_92",0.00744087896241477,0.0107851375227768,0,"5068","92","Male","Male","Male_Male","M-M",22,43,21,"Resident","Resident","Resident_Resident","R-R",0.621306,0.373955,0.004739,1
"2016","5071_5075",0.103519071489257,0.0546509397607668,4,"5071","5075","Male","Male","Male_Male","M-M",22,23,1,"Resident","Resident","Resident_Resident","R-R",4.7e-05,0.115781,0.884172,3
"2017","5071_5137",0.0102328127498641,0.0165629225172546,0,"5071","5137","Male","Male","Male_Male","M-M",22,23,1,"Resident","Resident","Resident_Resident","R-R",0.495588,0.464028,0.040384,1
"2018","5071_5158",0.152726567151594,0.0678563790726477,5,"5071","5158","Male","Male","Male_Male","M-M",22,23,1,"Resident","Resident","Resident_Resident","R-R",1e-06,0.017957,0.982042,3
"2019","5071_5161",0.00959025670785851,0.0150678906990566,0,"5071","5161","Male","Male","Male_Male","M-M",22,23,1,"Resident","Resident","Resident_Resident","R-R",0.520908,0.451147,0.027945,1
"2020","5071_5165",0.00631507819794829,0.00843518502522679,0,"5071","5165","Male","Male","Male_Male","M-M",22,23,1,"Resident","Resident","Resident_Resident","R-R",0.682125,0.316584,0.001291,1
"2021","5071_5194",0.05583764409962,0.0436548346042299,2,"5071","5194","Male","Male","Male_Male","M-M",22,22,0,"Resident","Resident","Resident_Resident","R-R",0.013092,0.59817,0.388738,2
"2022","5071_6000",0.0132848513648429,0.0272408691402734,0,"5071","6000","Male","Male","Male_Male","M-M",22,20,2,"Resident","Transient","Resident_Transient","R-T",0.448466,0.478187,0.073347,2
"2023","5071_6001",0.0127279842268948,0.0240851074952132,0,"5071","6001","Male","Male","Male_Male","M-M",22,20,2,"Resident","Transient","Resident_Transient","R-T",0.448466,0.478187,0.073347,2
"2024","5071_6003",0.00825534070916962,0.0124166441038893,0,"5071","6003","Male","Male","Male_Male","M-M",22,20,2,"Resident","Resident","Resident_Resident","R-R",0.573979,0.414411,0.01161,1
"2025","5071_6005",0.0132033417441714,0.0241799436327661,0,"5071","6005","Male","Male","Male_Male","M-M",22,20,2,"Resident","Transient","Resident_Transient","R-T",0.427481,0.480135,0.092384,2
"2026","5071_6014",0.0128360570638591,0.0248806477891323,0,"5071","6014","Male","Male","Male_Male","M-M",22,20,2,"Resident","Transient","Resident_Transient","R-T",0.438144,0.479483,0.082373,2
"2027","5071_6016",0.0077201023952409,0.0109623486751004,0,"5071","6016","Male","Male","Male_Male","M-M",22,20,2,"Resident","Resident","Resident_Resident","R-R",0.59483,0.397248,0.007921,1
"2028","5071_6017",0.00859135691475572,0.0131016970363173,0,"5071","6017","Male","Male","Male_Male","M-M",22,20,2,"Resident","Resident","Resident_Resident","R-R",0.552096,0.43094,0.016963,1
"2029","5071_606",0.00973945105655341,0.0151997216280171,0,"5071","606","Male","Male","Male_Male","M-M",22,36,14,"Resident","Resident","Resident_Resident","R-R",0.520908,0.451147,0.027945,1
"2030","5071_6102",0.00985284536359332,0.0153668771057206,0,"5071","6102","Male","Male","Male_Male","M-M",22,18,4,"Resident","Resident","Resident_Resident","R-R",0.50424,0.460015,0.035745,1
"2031","5071_6105",0.0639600831803408,0.0500992678426601,2,"5071","6105","Male","Male","Male_Male","M-M",22,18,4,"Resident","Resident","Resident_Resident","R-R",0.010472,0.517245,0.472283,2
"2032","5071_6110",0.0129646166141875,0.024130812711229,0,"5071","6110","Male","Male","Male_Male","M-M",22,18,4,"Resident","Transient","Resident_Transient","R-T",0.438144,0.479483,0.082373,2
"2033","5071_6112",0.100633738733601,0.0794541104508559,2,"5071","6112","Male","Male","Male_Male","M-M",22,18,4,"Resident","Resident","Resident_Resident","R-R",0.005017,0.305115,0.689868,3
"2034","5071_6122",0.00902494361812451,0.0135805343679958,0,"5071","6122","Male","Male","Male_Male","M-M",22,18,4,"Resident","Resident","Resident_Resident","R-R",0.520908,0.451147,0.027945,1
"2035","5071_6123",0.0102804568579762,0.0167405858109837,0,"5071","6123","Male","Male","Male_Male","M-M",22,18,4,"Resident","Resident","Resident_Resident","R-R",0.512675,0.45571,0.031616,1
"2036","5071_6133",0.0396623556220215,0.0441746553267193,1,"5071","6133","Male","Male","Male_Male","M-M",22,18,4,"Resident","Resident","Resident_Resident","R-R",0.088777,0.652711,0.258512,2
"2037","5071_6138",0.010236020804376,0.0168628866959054,0,"5071","6138","Male","Male","Male_Male","M-M",22,18,4,"Resident","Resident","Resident_Resident","R-R",0.50424,0.460015,0.035745,1
"2038","5071_6139",0.00982946969925386,0.0165251845666308,0,"5071","6139","Male","Male","Male_Male","M-M",22,18,4,"Resident","Resident","Resident_Resident","R-R",0.50424,0.460015,0.035745,1
"2039","5071_6201",0.0112572049669858,0.0193705719071025,0,"5071","6201","Male","Male","Male_Male","M-M",22,15,7,"Resident","Resident","Resident_Resident","R-R",0.477564,0.471014,0.051422,1
"2040","5071_6210",0.0346657442103226,0.0380322417761587,1,"5071","6210","Male","Male","Male_Male","M-M",22,17,5,"Resident","Resident","Resident_Resident","R-R",0.098198,0.685403,0.216399,2
"2041","5071_6220",0.0105403163533997,0.0173174000330716,0,"5071","6220","Male","Male","Male_Male","M-M",22,17,5,"Resident","Resident","Resident_Resident","R-R",0.486702,0.467709,0.045589,1
"2042","5071_6257",0.0954289984483012,0.0767478718588828,2,"5071","6257","Male","Male","Male_Male","M-M",22,17,5,"Resident","Resident","Resident_Resident","R-R",0.00556,0.329423,0.665017,3
"2043","5071_76",0.00855459429021752,0.0131285206380678,0,"5071","76","Male","Male","Male_Male","M-M",22,44,22,"Resident","Resident","Resident_Resident","R-R",0.559518,0.425527,0.014955,1
"2044","5071_92",0.00719090931091677,0.00976438981192377,0,"5071","92","Male","Male","Male_Male","M-M",22,43,21,"Resident","Resident","Resident_Resident","R-R",0.627716,0.368119,0.004165,1
"2045","5075_5137",0.00847767306550351,0.012828049278314,0,"5075","5137","Male","Male","Male_Male","M-M",23,23,0,"Resident","Resident","Resident_Resident","R-R",0.559518,0.425527,0.014955,1
"2046","5075_5158",0.178760855896663,0.0641543813642245,7,"5075","5158","Male","Male","Male_Male","M-M",23,23,0,"Resident","Resident","Resident_Resident","R-R",0,0.001554,0.998446,3
"2047","5075_5161",0.0984040751400334,0.0615079440123672,3,"5075","5161","Male","Male","Male_Male","M-M",23,23,0,"Resident","Resident","Resident_Resident","R-R",0.000561,0.212194,0.787244,3
"2048","5075_5165",0.0181693619715361,0.0181237961108352,1,"5075","5165","Male","Male","Male_Male","M-M",23,23,0,"Resident","Resident","Resident_Resident","R-R",0.20755,0.776308,0.016142,2
"2049","5075_5194",0.0526436426905731,0.0402100465358142,2,"5075","5194","Male","Male","Male_Male","M-M",23,22,1,"Resident","Resident","Resident_Resident","R-R",0.01496,0.648879,0.336161,2
"2050","5075_6000",0.0124173281641672,0.0237133964965159,0,"5075","6000","Male","Male","Male_Male","M-M",23,20,3,"Resident","Transient","Resident_Transient","R-T",0.448466,0.478187,0.073347,2
"2051","5075_6001",0.0127398296040678,0.0242004533256713,0,"5075","6001","Male","Male","Male_Male","M-M",23,20,3,"Resident","Transient","Resident_Transient","R-T",0.448466,0.478187,0.073347,2
"2052","5075_6003",0.00836742700616281,0.0127510237522933,0,"5075","6003","Male","Male","Male_Male","M-M",23,20,3,"Resident","Resident","Resident_Resident","R-R",0.566809,0.420011,0.01318,1
"2053","5075_6005",0.014553057663249,0.0293210493171575,0,"5075","6005","Male","Male","Male_Male","M-M",23,20,3,"Resident","Transient","Resident_Transient","R-T",0.427481,0.480135,0.092384,2
"2054","5075_6014",0.0121015701066945,0.0226918684093304,0,"5075","6014","Male","Male","Male_Male","M-M",23,20,3,"Resident","Transient","Resident_Transient","R-T",0.438144,0.479483,0.082373,2
"2055","5075_6016",0.00881722426048809,0.0130434846213468,0,"5075","6016","Male","Male","Male_Male","M-M",23,20,3,"Resident","Resident","Resident_Resident","R-R",0.552096,0.43094,0.016963,1
"2056","5075_6017",0.00921086105036276,0.0142076291733309,0,"5075","6017","Male","Male","Male_Male","M-M",23,20,3,"Resident","Resident","Resident_Resident","R-R",0.528953,0.446361,0.024686,1
"2057","5075_606",0.00748550943612867,0.0107357224165784,0,"5075","606","Male","Male","Male_Male","M-M",23,36,13,"Resident","Resident","Resident_Resident","R-R",0.614816,0.379794,0.00539,1
"2058","5075_6102",0.0109756050665057,0.0196097072450894,0,"5075","6102","Male","Male","Male_Male","M-M",23,18,5,"Resident","Resident","Resident_Resident","R-R",0.495588,0.464028,0.040384,1
"2059","5075_6105",0.119642084165204,0.0742300310129049,3,"5075","6105","Male","Male","Male_Male","M-M",23,18,5,"Resident","Resident","Resident_Resident","R-R",0.000349,0.146188,0.853464,3
"2060","5075_6110",0.0129864762768231,0.0242972067762686,0,"5075","6110","Male","Male","Male_Male","M-M",23,18,5,"Resident","Transient","Resident_Transient","R-T",0.427481,0.480135,0.092384,2
"2061","5075_6112",0.0401097303598018,0.044401175410286,1,"5075","6112","Male","Male","Male_Male","M-M",23,18,5,"Resident","Resident","Resident_Resident","R-R",0.084082,0.634472,0.281446,2
"2062","5075_6122",0.0099340843452018,0.0161969441386557,0,"5075","6122","Male","Male","Male_Male","M-M",23,18,5,"Resident","Resident","Resident_Resident","R-R",0.512675,0.45571,0.031616,1
"2063","5075_6123",0.00983891230199059,0.0160519600428304,0,"5075","6123","Male","Male","Male_Male","M-M",23,18,5,"Resident","Resident","Resident_Resident","R-R",0.50424,0.460015,0.035745,1
"2064","5075_6133",0.0355595076944716,0.0400555289890332,1,"5075","6133","Male","Male","Male_Male","M-M",23,18,5,"Resident","Resident","Resident_Resident","R-R",0.093486,0.669697,0.236817,2
"2065","5075_6138",0.0100318020079816,0.0162821238077913,0,"5075","6138","Male","Male","Male_Male","M-M",23,18,5,"Resident","Resident","Resident_Resident","R-R",0.495588,0.464028,0.040384,1
"2066","5075_6139",0.0106500242022667,0.0189652790097611,0,"5075","6139","Male","Male","Male_Male","M-M",23,18,5,"Resident","Resident","Resident_Resident","R-R",0.495588,0.464028,0.040384,1
"2067","5075_6201",0.0115531647985532,0.0206536353981564,0,"5075","6201","Male","Male","Male_Male","M-M",23,15,8,"Resident","Resident","Resident_Resident","R-R",0.477564,0.471014,0.051422,1
"2068","5075_6210",0.0357242911291148,0.0392502053482371,1,"5075","6210","Male","Male","Male_Male","M-M",23,17,6,"Resident","Resident","Resident_Resident","R-R",0.098198,0.685403,0.216399,2
"2069","5075_6220",0.0103507932771449,0.0169761323876168,0,"5075","6220","Male","Male","Male_Male","M-M",23,17,6,"Resident","Resident","Resident_Resident","R-R",0.486702,0.467709,0.045589,1
"2070","5075_6257",0.010224016923373,0.0172564110962734,0,"5075","6257","Male","Male","Male_Male","M-M",23,17,6,"Resident","Resident","Resident_Resident","R-R",0.50424,0.460015,0.035745,1
"2071","5075_76",0.00765629728565685,0.0110829372363657,0,"5075","76","Male","Male","Male_Male","M-M",23,44,21,"Resident","Resident","Resident_Resident","R-R",0.627716,0.368119,0.004165,1
"2072","5075_92",0.0065748299371326,0.00907521024549218,0,"5075","92","Male","Male","Male_Male","M-M",23,43,20,"Resident","Resident","Resident_Resident","R-R",0.676355,0.322173,0.001472,1
"2073","509_549",0.00895531158549418,0.0141900360376257,0,"509","549","Male","Male","Male_Male","M-M",43,43,0,"Resident","Resident","Resident_Resident","R-R",0.544536,0.436232,0.019232,1
"2074","509_558",0.0558072960531172,0.0665412261144971,1,"509","558","Male","Male","Male_Male","M-M",43,43,0,"Resident","Resident","Resident_Resident","R-R",0.065715,0.550213,0.384072,2
"2075","509_562",0.0695327155949065,0.0880405746906156,1,"509","562","Male","Male","Male_Male","M-M",43,43,0,"Resident","Transient","Resident_Transient","R-T",0.057005,0.502756,0.440239,2
"2076","509_606",0.0123715151939578,0.0234560202237001,0,"509","606","Male","Male","Male_Male","M-M",43,36,7,"Resident","Resident","Resident_Resident","R-R",0.448466,0.478187,0.073347,2
"2077","509_74",0.0112032804068402,0.0198489730273003,0,"509","74","Male","Male","Male_Male","M-M",43,43,0,"Resident","Resident","Resident_Resident","R-R",0.468158,0.473896,0.057946,2
"2078","509_76",0.00947473053352516,0.0154134071696789,0,"509","76","Male","Male","Male_Male","M-M",43,44,1,"Resident","Resident","Resident_Resident","R-R",0.528953,0.446361,0.024686,1
"2079","509_804",0.0105129709993659,0.0166782447952473,0,"509","804","Male","Male","Male_Male","M-M",43,39,4,"Resident","Resident","Resident_Resident","R-R",0.495588,0.464028,0.040384,1
"2080","509_824",0.0107324049587734,0.0185434074972812,0,"509","824","Male","Male","Male_Male","M-M",43,39,4,"Resident","Resident","Resident_Resident","R-R",0.477564,0.471014,0.051422,1
"2081","509_92",0.00909337557449519,0.0142640634015133,0,"509","92","Male","Male","Male_Male","M-M",43,43,0,"Resident","Resident","Resident_Resident","R-R",0.520908,0.451147,0.027945,1
"2082","509_9907",0.0100203770273394,0.0163202101910724,0,"509","9907","Male","Male","Male_Male","M-M",43,37,6,"Resident","Transient","Resident_Transient","R-T",0.495588,0.464028,0.040384,1
"2083","509_9911",0.00981107289671343,0.0167256992785027,0,"509","9911","Male","Male","Male_Male","M-M",43,37,6,"Resident","Resident","Resident_Resident","R-R",0.536825,0.44138,0.021795,1
"2084","5137_5158",0.00920452725823741,0.0144544383355895,0,"5137","5158","Male","Male","Male_Male","M-M",23,23,0,"Resident","Resident","Resident_Resident","R-R",0.520908,0.451147,0.027945,1
"2085","5137_5161",0.0102666808936379,0.0171954252483137,0,"5137","5161","Male","Male","Male_Male","M-M",23,23,0,"Resident","Resident","Resident_Resident","R-R",0.486702,0.467709,0.045589,1
"2086","5137_5165",0.0122537905708418,0.0216513183946698,0,"5137","5165","Male","Male","Male_Male","M-M",23,23,0,"Resident","Resident","Resident_Resident","R-R",0.448466,0.478187,0.073347,2
"2087","5137_606",0.0460799996877478,0.0534436189836338,1,"5137","606","Male","Male","Male_Male","M-M",23,36,13,"Resident","Resident","Resident_Resident","R-R",0.074786,0.594436,0.330779,2
"2088","5137_76",0.035084148447175,0.0379783796290041,1,"5137","76","Male","Male","Male_Male","M-M",23,44,21,"Resident","Resident","Resident_Resident","R-R",0.098198,0.685403,0.216399,2
"2089","5137_92",0.0112564252622149,0.0193132415515099,0,"5137","92","Male","Male","Male_Male","M-M",23,43,20,"Resident","Resident","Resident_Resident","R-R",0.458465,0.476305,0.06523,2
"2090","5158_5161",0.12431819057453,0.0766890081926231,3,"5158","5161","Male","Male","Male_Male","M-M",23,23,0,"Resident","Resident","Resident_Resident","R-R",0.000308,0.132606,0.867086,3
"2091","5158_5165",0.00597606966706182,0.00784446095655294,0,"5158","5165","Male","Male","Male_Male","M-M",23,23,0,"Resident","Resident","Resident_Resident","R-R",0.699035,0.300094,0.000871,1
"2092","5158_5194",0.0274765624686266,0.0290904308173597,1,"5158","5194","Male","Male","Male_Male","M-M",23,22,1,"Resident","Resident","Resident_Resident","R-R",0.130727,0.76065,0.108623,2
"2093","5158_6000",0.0122629838400577,0.0214570315027896,0,"5158","6000","Male","Male","Male_Male","M-M",23,20,3,"Resident","Transient","Resident_Transient","R-T",0.448466,0.478187,0.073347,2
"2094","5158_6001",0.0117463966844806,0.0209182486309106,0,"5158","6001","Male","Male","Male_Male","M-M",23,20,3,"Resident","Transient","Resident_Transient","R-T",0.448466,0.478187,0.073347,2
"2095","5158_6003",0.00829055368614218,0.0131875435029789,0,"5158","6003","Male","Male","Male_Male","M-M",23,20,3,"Resident","Resident","Resident_Resident","R-R",0.573979,0.414411,0.01161,1
"2096","5158_6005",0.0140695056826558,0.0276709259957484,0,"5158","6005","Male","Male","Male_Male","M-M",23,20,3,"Resident","Transient","Resident_Transient","R-T",0.427481,0.480135,0.092384,2
"2097","5158_6014",0.013957762714402,0.0280782541720741,0,"5158","6014","Male","Male","Male_Male","M-M",23,20,3,"Resident","Transient","Resident_Transient","R-T",0.438144,0.479483,0.082373,2
"2098","5158_6016",0.00781241822286797,0.0111363276720311,0,"5158","6016","Male","Male","Male_Male","M-M",23,20,3,"Resident","Resident","Resident_Resident","R-R",0.59483,0.397248,0.007921,1
"2099","5158_6017",0.00892128477332062,0.0145584944375919,0,"5158","6017","Male","Male","Male_Male","M-M",23,20,3,"Resident","Resident","Resident_Resident","R-R",0.552096,0.43094,0.016963,1
"2100","5158_606",0.00834094461997887,0.0129236022152321,0,"5158","606","Male","Male","Male_Male","M-M",23,36,13,"Resident","Resident","Resident_Resident","R-R",0.581034,0.408741,0.010224,1
"2101","5158_6102",0.0097999452406761,0.015584054971662,0,"5158","6102","Male","Male","Male_Male","M-M",23,18,5,"Resident","Resident","Resident_Resident","R-R",0.50424,0.460015,0.035745,1
"2102","5158_6105",0.0280547553527005,0.0292480364275625,1,"5158","6105","Male","Male","Male_Male","M-M",23,18,5,"Resident","Resident","Resident_Resident","R-R",0.126151,0.753356,0.120493,2
"2103","5158_6110",0.0134805698991971,0.0267845898743457,0,"5158","6110","Male","Male","Male_Male","M-M",23,18,5,"Resident","Transient","Resident_Transient","R-T",0.438144,0.479483,0.082373,2
"2104","5158_6112",0.100210279494715,0.0813781009303873,2,"5158","6112","Male","Male","Male_Male","M-M",23,18,5,"Resident","Resident","Resident_Resident","R-R",0.005017,0.305115,0.689868,3
"2105","5158_6122",0.00947033706871287,0.0145648565012376,0,"5158","6122","Male","Male","Male_Male","M-M",23,18,5,"Resident","Resident","Resident_Resident","R-R",0.520908,0.451147,0.027945,1
"2106","5158_6123",0.00961327199375416,0.0146862824885064,0,"5158","6123","Male","Male","Male_Male","M-M",23,18,5,"Resident","Resident","Resident_Resident","R-R",0.512675,0.45571,0.031616,1
"2107","5158_6133",0.0359494684593308,0.0401926548992434,1,"5158","6133","Male","Male","Male_Male","M-M",23,18,5,"Resident","Resident","Resident_Resident","R-R",0.093486,0.669697,0.236817,2
"2108","5158_6138",0.0101222680020149,0.0168305398082959,0,"5158","6138","Male","Male","Male_Male","M-M",23,18,5,"Resident","Resident","Resident_Resident","R-R",0.50424,0.460015,0.035745,1
"2109","5158_6139",0.0100611320137353,0.016662027698551,0,"5158","6139","Male","Male","Male_Male","M-M",23,18,5,"Resident","Resident","Resident_Resident","R-R",0.50424,0.460015,0.035745,1
"2110","5158_6201",0.0116861233340266,0.0193437532171664,0,"5158","6201","Male","Male","Male_Male","M-M",23,15,8,"Resident","Resident","Resident_Resident","R-R",0.477564,0.471014,0.051422,1
"2111","5158_6210",0.034791646314648,0.0371702427750241,1,"5158","6210","Male","Male","Male_Male","M-M",23,17,6,"Resident","Resident","Resident_Resident","R-R",0.098198,0.685403,0.216399,2
"2112","5158_6220",0.0106079311394174,0.0169404672475857,0,"5158","6220","Male","Male","Male_Male","M-M",23,17,6,"Resident","Resident","Resident_Resident","R-R",0.486702,0.467709,0.045589,1
"2113","5158_6257",0.0371221019564953,0.0415433308537806,1,"5158","6257","Male","Male","Male_Male","M-M",23,17,6,"Resident","Resident","Resident_Resident","R-R",0.093486,0.669697,0.236817,2
"2114","5158_76",0.00766741455201166,0.0114599083441734,0,"5158","76","Male","Male","Male_Male","M-M",23,44,21,"Resident","Resident","Resident_Resident","R-R",0.59483,0.397248,0.007921,1
"2115","5158_92",0.00687946380020504,0.00989712961574739,0,"5158","92","Male","Male","Male_Male","M-M",23,43,20,"Resident","Resident","Resident_Resident","R-R",0.646489,0.350687,0.002824,1
"2116","5161_5165",0.0100365258354052,0.0156297520426513,0,"5161","5165","Male","Male","Male_Male","M-M",23,23,0,"Resident","Resident","Resident_Resident","R-R",0.495588,0.464028,0.040384,1
"2117","5161_5194",0.0122107390546112,0.0217832006660432,0,"5161","5194","Male","Male","Male_Male","M-M",23,22,1,"Resident","Resident","Resident_Resident","R-R",0.448466,0.478187,0.073347,2
"2118","5161_606",0.00972087518576823,0.0145172384164818,0,"5161","606","Male","Male","Male_Male","M-M",23,36,13,"Resident","Resident","Resident_Resident","R-R",0.528953,0.446361,0.024686,1
"2119","5161_76",0.0282366073054849,0.0287058626218056,1,"5161","76","Male","Male","Male_Male","M-M",23,44,21,"Resident","Resident","Resident_Resident","R-R",0.12155,0.744994,0.133456,2
"2120","5161_92",0.00977656137034127,0.016870284211039,0,"5161","92","Male","Male","Male_Male","M-M",23,43,20,"Resident","Resident","Resident_Resident","R-R",0.50424,0.460015,0.035745,1
"2121","5165_5194",0.00699525579465448,0.00978478757419529,0,"5165","5194","Male","Male","Male_Male","M-M",23,22,1,"Resident","Resident","Resident_Resident","R-R",0.627716,0.368119,0.004165,1
"2122","5165_6000",0.0106940557154468,0.0180906656345918,0,"5165","6000","Male","Male","Male_Male","M-M",23,20,3,"Resident","Transient","Resident_Transient","R-T",0.486702,0.467709,0.045589,1
"2123","5165_6001",0.0459332695174979,0.0545860872306915,1,"5165","6001","Male","Male","Male_Male","M-M",23,20,3,"Resident","Transient","Resident_Transient","R-T",0.074786,0.594436,0.330779,2
"2124","5165_6003",0.0206196817605911,0.0199981979961683,1,"5165","6003","Male","Male","Male_Male","M-M",23,20,3,"Resident","Resident","Resident_Resident","R-R",0.180145,0.78753,0.032325,2
"2125","5165_6005",0.0112466044103201,0.0189987461605648,0,"5165","6005","Male","Male","Male_Male","M-M",23,20,3,"Resident","Transient","Resident_Transient","R-T",0.468158,0.473896,0.057946,2
"2126","5165_6014",0.0117366483047174,0.0195080017117619,0,"5165","6014","Male","Male","Male_Male","M-M",23,20,3,"Resident","Transient","Resident_Transient","R-T",0.477564,0.471014,0.051422,1
"2127","5165_6016",0.203361985678289,0.0735100402503579,7,"5165","6016","Male","Male","Male_Male","M-M",23,20,3,"Resident","Resident","Resident_Resident","R-R",0,0.000988,0.999012,3
"2128","5165_6017",0.0221450811531008,0.0229300189791191,1,"5165","6017","Male","Male","Male_Male","M-M",23,20,3,"Resident","Resident","Resident_Resident","R-R",0.166702,0.787863,0.045435,2
"2129","5165_606",0.00890643409748615,0.0143966469691055,0,"5165","606","Male","Male","Male_Male","M-M",23,36,13,"Resident","Resident","Resident_Resident","R-R",0.552096,0.43094,0.016963,1
"2130","5165_6102",0.00815506344694971,0.0120842503852205,0,"5165","6102","Male","Male","Male_Male","M-M",23,18,5,"Resident","Resident","Resident_Resident","R-R",0.566809,0.420011,0.01318,1
"2131","5165_6105",0.046856664698806,0.0344169347402912,2,"5165","6105","Male","Male","Male_Male","M-M",23,18,5,"Resident","Resident","Resident_Resident","R-R",0.017884,0.717538,0.264578,2
"2132","5165_6110",0.0129466556705666,0.0236231638665852,0,"5165","6110","Male","Male","Male_Male","M-M",23,18,5,"Resident","Transient","Resident_Transient","R-T",0.438144,0.479483,0.082373,2
"2133","5165_6112",0.00819412636102921,0.0119545888829552,0,"5165","6112","Male","Male","Male_Male","M-M",23,18,5,"Resident","Resident","Resident_Resident","R-R",0.573979,0.414411,0.01161,1
"2134","5165_6122",0.00764139091647615,0.0108157073476132,0,"5165","6122","Male","Male","Male_Male","M-M",23,18,5,"Resident","Resident","Resident_Resident","R-R",0.581034,0.408741,0.010224,1
"2135","5165_6123",0.00803894772702116,0.0115583741549355,0,"5165","6123","Male","Male","Male_Male","M-M",23,18,5,"Resident","Resident","Resident_Resident","R-R",0.573979,0.414411,0.01161,1
"2136","5165_6133",0.00846729441179102,0.0134716195124246,0,"5165","6133","Male","Male","Male_Male","M-M",23,18,5,"Resident","Resident","Resident_Resident","R-R",0.544536,0.436232,0.019232,1
"2137","5165_6138",0.00865980501584937,0.0136128107918059,0,"5165","6138","Male","Male","Male_Male","M-M",23,18,5,"Resident","Resident","Resident_Resident","R-R",0.566809,0.420011,0.01318,1
"2138","5165_6139",0.00867910030771727,0.013127216192759,0,"5165","6139","Male","Male","Male_Male","M-M",23,18,5,"Resident","Resident","Resident_Resident","R-R",0.566809,0.420011,0.01318,1
"2139","5165_6201",0.00866672417689406,0.013549590549535,0,"5165","6201","Male","Male","Male_Male","M-M",23,15,8,"Resident","Resident","Resident_Resident","R-R",0.544536,0.436232,0.019232,1
"2140","5165_6210",0.0265514195217392,0.0268272509075489,1,"5165","6210","Male","Male","Male_Male","M-M",23,17,6,"Resident","Resident","Resident_Resident","R-R",0.135278,0.766937,0.097785,2
"2141","5165_6220",0.00848286108460537,0.0125122371469204,0,"5165","6220","Male","Male","Male_Male","M-M",23,17,6,"Resident","Resident","Resident_Resident","R-R",0.552096,0.43094,0.016963,1
"2142","5165_6257",0.00808140910580265,0.0121813137168768,0,"5165","6257","Male","Male","Male_Male","M-M",23,17,6,"Resident","Resident","Resident_Resident","R-R",0.581034,0.408741,0.010224,1
"2143","5165_76",0.00923892072558848,0.0149250904169177,0,"5165","76","Male","Male","Male_Male","M-M",23,44,21,"Resident","Resident","Resident_Resident","R-R",0.536825,0.44138,0.021795,1
"2144","5165_92",0.0747174644419152,0.0467532443538841,3,"5165","92","Male","Male","Male_Male","M-M",23,43,20,"Resident","Resident","Resident_Resident","R-R",0.001184,0.372964,0.625852,3
"2145","5194_6000",0.0119468900504498,0.0210923155812337,0,"5194","6000","Male","Male","Male_Male","M-M",22,20,2,"Resident","Transient","Resident_Transient","R-T",0.458465,0.476305,0.06523,2
"2146","5194_6001",0.0117868514447356,0.0219994598706092,0,"5194","6001","Male","Male","Male_Male","M-M",22,20,2,"Resident","Transient","Resident_Transient","R-T",0.458465,0.476305,0.06523,2
"2147","5194_6003",0.00790764551282335,0.0120401419408347,0,"5194","6003","Male","Male","Male_Male","M-M",22,20,2,"Resident","Resident","Resident_Resident","R-R",0.587983,0.403016,0.009001,1
"2148","5194_6005",0.0133317877419925,0.0275473207396936,0,"5194","6005","Male","Male","Male_Male","M-M",22,20,2,"Resident","Transient","Resident_Transient","R-T",0.438144,0.479483,0.082373,2
"2149","5194_6014",0.0127235327291856,0.0247522213356075,0,"5194","6014","Male","Male","Male_Male","M-M",22,20,2,"Resident","Transient","Resident_Transient","R-T",0.448466,0.478187,0.073347,2
"2150","5194_6016",0.00811297968994388,0.0130888160980025,0,"5194","6016","Male","Male","Male_Male","M-M",22,20,2,"Resident","Resident","Resident_Resident","R-R",0.587983,0.403016,0.009001,1
"2151","5194_6017",0.00830865199852605,0.011825116834362,0,"5194","6017","Male","Male","Male_Male","M-M",22,20,2,"Resident","Resident","Resident_Resident","R-R",0.544536,0.436232,0.019232,1
