"","dyad","edge","edge_sd","nAssociations","A","B","sexA","sexB","dyadicSex","dSex","absAgeA","absAgeB","ageDiff","resA","resB","dyadicResidency","dRes","likely.k","pk1","pk2","pk3","ageDiff_scaled"
"35148","6003_6301",0.0138838640836782,0.02869256980241,0,"6003","6301","Male","Unknown","Male_Unknown",NA,20,16,4,"Resident","Transient","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,-0.160947735741662
"35149","6003_6402",0.0132039629653008,0.0254064750716627,0,"6003","6402","Male","Unknown","Male_Unknown",NA,20,14,6,"Resident","Transient","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,0.162861964403108
"35150","6003_6405",0.0124820779093815,0.0243709974174075,0,"6003","6405","Male","FemaleJ","FemaleJ_Male","F-M",20,14,6,"Resident","Transient","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,0.162861964403108
"35151","6003_6406",0.0129399413847128,0.0250811305096738,0,"6003","6406","Male","Unknown","Male_Unknown",NA,20,14,6,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,0.162861964403108
"35152","6003_6407",0.0122841402516929,0.0253406563122839,0,"6003","6407","Male","FemaleJ","FemaleJ_Male","F-M",20,14,6,"Resident","Transient","Resident_Transient","R-T",1,0.670449,0.313158,0.016393,0.162861964403108
"35153","6003_6408",0.0136285961169526,0.029616435522756,0,"6003","6408","Male","FemaleJ","FemaleJ_Male","F-M",20,14,6,"Resident","Transient","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,0.162861964403108
"35154","6003_6409",0.0129153681115501,0.0244388352335907,0,"6003","6409","Male","Unknown","Male_Unknown",NA,20,14,6,"Resident","Transient","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,0.162861964403108
"35155","6003_6410",0.0133630750637464,0.0266060146487329,0,"6003","6410","Male","Unknown","Male_Unknown",NA,20,14,6,"Resident","Transient","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.162861964403108
"35156","6003_6411",0.0142024333442857,0.0292509417052131,0,"6003","6411","Male","Unknown","Male_Unknown",NA,20,14,6,"Resident","Transient","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.162861964403108
"35157","6003_6412",0.0130775596174711,0.0260033519772834,0,"6003","6412","Male","Unknown","Male_Unknown",NA,20,14,6,"Resident","Transient","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.162861964403108
"35158","6003_6413",0.0136677518190112,0.0264964723039946,0,"6003","6413","Male","Unknown","Male_Unknown",NA,20,14,6,"Resident","Transient","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.162861964403108
"35159","6003_6414",0.0127788890018304,0.0244598969348626,0,"6003","6414","Male","Unknown","Male_Unknown",NA,20,14,6,"Resident","Transient","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,0.162861964403108
"35160","6003_6415",0.0110302510196383,0.0195758438740832,0,"6003","6415","Male","FemaleJ","FemaleJ_Male","F-M",20,14,6,"Resident","Resident","Resident_Resident","R-R",1,0.685843685843686,0.302191302191302,0.011965011965012,0.162861964403108
"35161","6003_6416",0.0120567728871448,0.0207869027190119,0,"6003","6416","Male","Unknown","Male_Unknown",NA,20,14,6,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,0.162861964403108
"35162","6003_6417",0.0122516772647423,0.0219736939702506,0,"6003","6417","Male","Unknown","Male_Unknown",NA,20,14,6,"Resident","Resident","Resident_Resident","R-R",1,0.662313662313662,0.318516318516319,0.0191700191700192,0.162861964403108
"35163","6003_6418",0.0115830572206311,0.0207923130655514,0,"6003","6418","Male","FemaleJ","FemaleJ_Male","F-M",20,14,6,"Resident","Transient","Resident_Transient","R-T",1,0.670449,0.313158,0.016393,0.162861964403108
"35164","6003_6419",0.0129028380013856,0.024767613669698,0,"6003","6419","Male","Unknown","Male_Unknown",NA,20,14,6,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,0.162861964403108
"35165","6003_6420",0.0105563502622008,0.0187953430534159,0,"6003","6420","Male","Unknown","Male_Unknown",NA,20,14,6,"Resident","Transient","Resident_Transient","R-T",1,0.693154,0.296631,0.010215,0.162861964403108
"35166","6003_6421",0.0130698972674731,0.0249104393189161,0,"6003","6421","Male","Male","Male_Male","M-M",20,14,6,"Resident","Resident","Resident_Resident","R-R",1,0.662313662313662,0.318516318516319,0.0191700191700192,0.162861964403108
"35167","6003_6423",0.0114943175266793,0.0207613015078493,0,"6003","6423","Male","FemaleJ","FemaleJ_Male","F-M",20,14,6,"Resident","Transient","Resident_Transient","R-T",1,0.670449,0.313158,0.016393,0.162861964403108
"35168","6003_6425",0.013366141029131,0.0266147404638573,0,"6003","6425","Male","Unknown","Male_Unknown",NA,20,14,6,"Resident","Transient","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.162861964403108
"35169","6003_6426",0.0137879089828496,0.0256710515610868,0,"6003","6426","Male","Unknown","Male_Unknown",NA,20,14,6,"Resident","Resident","Resident_Resident","R-R",1,0.645005,0.328831,0.026164,0.162861964403108
"35170","6003_6427",0.0139124897808334,0.0298863029166664,0,"6003","6427","Male","FemaleJ","FemaleJ_Male","F-M",20,14,6,"Resident","Resident","Resident_Resident","R-R",1,0.645005,0.328831,0.026164,0.162861964403108
"35171","6003_6428",0.0109977851716493,0.0194407737481851,0,"6003","6428","Male","Unknown","Male_Unknown",NA,20,14,6,"Resident","Transient","Resident_Transient","R-T",1,0.685843685843686,0.302191302191302,0.011965011965012,0.162861964403108
"35172","6003_6431",0.0137689932748171,0.0258423812191059,0,"6003","6431","Male","FemaleJ","FemaleJ_Male","F-M",20,14,6,"Resident","Resident","Resident_Resident","R-R",1,0.645005,0.328831,0.026164,0.162861964403108
"35173","6003_6432",0.0137622960399285,0.0273783983248574,0,"6003","6432","Male","Unknown","Male_Unknown",NA,20,14,6,"Resident","Transient","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,0.162861964403108
"35174","6003_6441",0.0129793790866806,0.024641615630688,0,"6003","6441","Male","FemaleJ","FemaleJ_Male","F-M",20,14,6,"Resident","Resident","Resident_Resident","R-R",1,0.653844,0.323752,0.022404,0.162861964403108
"35175","6003_6450",0.012958224684616,0.0232033767628832,0,"6003","6450","Male","Unknown","Male_Unknown",NA,20,14,6,"Resident","Resident","Resident_Resident","R-R",1,0.653844,0.323752,0.022404,0.162861964403108
"35176","6003_832",0.00908716949253779,0.0140516797207199,0,"6003","832","Male","FemaleJ","FemaleJ_Male","F-M",20,39,19,"Resident","Resident","Resident_Resident","R-R",1,0.732828,0.263248,0.003924,2.26762501534411
"35177","6003_89",0.00864365951226123,0.0138733780030405,0,"6003","89","Male","FemaleJ","FemaleJ_Male","F-M",20,44,24,"Resident","Resident","Resident_Resident","R-R",1,0.732828,0.263248,0.003924,3.07714926570604
"35178","6003_92",0.0258861314709417,0.0271405994177915,1,"6003","92","Male","Male","Male_Male","M-M",20,43,23,"Resident","Resident","Resident_Resident","R-R",2,0.228377,0.747535,0.024088,2.91524441563365
"35179","6003_961",0.00821977081495449,0.0125537727881957,0,"6003","961","Male","FemaleJ","FemaleJ_Male","F-M",20,36,16,"Resident","Resident","Resident_Resident","R-R",1,0.76175,0.236496,0.001754,1.78191046512696
"35180","6004_6005",0.0111781011053916,0.018350182916013,0,"6004","6005","FemaleJ","Male","FemaleJ_Male","F-M",20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.670449,0.313158,0.016393,-0.808567136031202
"35181","6004_6006",0.151488665398228,0.120188542402985,2,"6004","6006","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",20,20,0,"Transient","Transient","Transient_Transient","T-T",3,0.00624699375300625,0.364462635537364,0.629290370709629,-0.808567136031202
"35182","6004_6007",0.0124119282323407,0.0231776063568948,0,"6004","6007","FemaleJ","Unknown","FemaleJ_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.670449,0.313158,0.016393,-0.808567136031202
"35183","6004_6008",0.011343216279178,0.0194303553846216,0,"6004","6008","FemaleJ","Unknown","FemaleJ_Unknown",NA,20,20,0,"Transient","Resident","Resident_Transient","R-T",1,0.670449,0.313158,0.016393,-0.808567136031202
"35184","6004_6009",0.0114767113737016,0.020456415799771,0,"6004","6009","FemaleJ","Unknown","FemaleJ_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.678283,0.307708,0.014009,-0.808567136031202
"35185","6004_6010",0.0117162679624848,0.0223777010723349,0,"6004","6010","FemaleJ","Unknown","FemaleJ_Unknown",NA,20,20,0,"Transient","Resident","Resident_Transient","R-T",1,0.670449,0.313158,0.016393,-0.808567136031202
"35186","6004_6011",0.0108119400614556,0.0186325117198702,0,"6004","6011","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.693154,0.296631,0.010215,-0.808567136031202
"35187","6004_6012",0.0112211564761773,0.0198040472659343,0,"6004","6012","FemaleJ","Unknown","FemaleJ_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.670449,0.313158,0.016393,-0.808567136031202
"35188","6004_6013",0.0111826433819474,0.0191323795879645,0,"6004","6013","FemaleJ","Unknown","FemaleJ_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.678283,0.307708,0.014009,-0.808567136031202
"35189","6004_6014",0.0115425831880754,0.0204603303229766,0,"6004","6014","FemaleJ","Male","FemaleJ_Male","F-M",20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.678283,0.307708,0.014009,-0.808567136031202
"35190","6004_6015",0.0113371189094469,0.0198785922947649,0,"6004","6015","FemaleJ","Unknown","FemaleJ_Unknown",NA,20,20,0,"Transient","Resident","Resident_Transient","R-T",1,0.678283,0.307708,0.014009,-0.808567136031202
"35191","6004_6016",0.0106592574629611,0.0186764641315675,0,"6004","6016","FemaleJ","Male","FemaleJ_Male","F-M",20,20,0,"Transient","Resident","Resident_Transient","R-T",1,0.693154,0.296631,0.010215,-0.808567136031202
"35192","6004_6017",0.0116731871103584,0.0218868668869618,0,"6004","6017","FemaleJ","Male","FemaleJ_Male","F-M",20,20,0,"Transient","Resident","Resident_Transient","R-T",1,0.678283,0.307708,0.014009,-0.808567136031202
"35193","6004_6018",0.0103348845903833,0.0170001140808204,0,"6004","6018","FemaleJ","Unknown","FemaleJ_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.700237,0.291046,0.008717,-0.808567136031202
"35194","6004_6019",0.012102646027301,0.0226832848818711,0,"6004","6019","FemaleJ","Unknown","FemaleJ_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.670449,0.313158,0.016393,-0.808567136031202
"35195","6004_6020",0.0117161265206444,0.0214347105491303,0,"6004","6020","FemaleJ","Unknown","FemaleJ_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.670449,0.313158,0.016393,-0.808567136031202
"35196","6004_6021",0.0100228075670221,0.0164036609284815,0,"6004","6021","FemaleJ","Unknown","FemaleJ_Unknown",NA,20,20,0,"Transient","Resident","Resident_Transient","R-T",1,0.700237,0.291046,0.008717,-0.808567136031202
"35197","6004_606",0.0114069637793189,0.0207608838304983,0,"6004","606","FemaleJ","Male","FemaleJ_Male","F-M",20,36,16,"Transient","Resident","Resident_Transient","R-T",1,0.685843685843686,0.302191302191302,0.011965011965012,1.78191046512696
"35198","6004_832",0.0129402136515136,0.0245804441647651,0,"6004","832","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",20,39,19,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,2.26762501534411
"35199","6004_89",0.0119955806857187,0.0207938030014468,0,"6004","89","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",20,44,24,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,3.07714926570604
"35200","6004_92",0.0111034167124262,0.0186571249953879,0,"6004","92","FemaleJ","Male","FemaleJ_Male","F-M",20,43,23,"Transient","Resident","Resident_Transient","R-T",1,0.685843685843686,0.302191302191302,0.011965011965012,2.91524441563365
"35201","6004_961",0.012146960728763,0.0215750111775383,0,"6004","961","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",20,36,16,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,1.78191046512696
"35202","6005_6006",0.011691539920291,0.0202579912422039,0,"6005","6006","Male","FemaleJ","FemaleJ_Male","F-M",20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.670449,0.313158,0.016393,-0.808567136031202
"35203","6005_6007",0.0132801979212847,0.0280384720631326,0,"6005","6007","Male","Unknown","Male_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"35204","6005_6008",0.0136164576305676,0.0274266113833612,0,"6005","6008","Male","Unknown","Male_Unknown",NA,20,20,0,"Transient","Resident","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"35205","6005_6009",0.0123510559643118,0.0222578317470719,0,"6005","6009","Male","Unknown","Male_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.808567136031202
"35206","6005_6010",0.0133928453440379,0.0266150856295911,0,"6005","6010","Male","Unknown","Male_Unknown",NA,20,20,0,"Transient","Resident","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"35207","6005_6011",0.0113616826976986,0.0200965105492614,0,"6005","6011","Male","FemaleJ","FemaleJ_Male","F-M",20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.678283,0.307708,0.014009,-0.808567136031202
"35208","6005_6012",0.0124913187725304,0.0230547610658992,0,"6005","6012","Male","Unknown","Male_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"35209","6005_6013",0.0125500983964303,0.0222375880325508,0,"6005","6013","Male","Unknown","Male_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.808567136031202
"35210","6005_6014",0.012531912570847,0.0236348383225058,0,"6005","6014","Male","Male","Male_Male","M-M",20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.808567136031202
"35211","6005_6015",0.011439008659289,0.0196474492388615,0,"6005","6015","Male","Unknown","Male_Unknown",NA,20,20,0,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.808567136031202
"35212","6005_6016",0.0578204845175952,0.0700788202918966,1,"6005","6016","Male","Male","Male_Male","M-M",20,20,0,"Transient","Resident","Resident_Transient","R-T",2,0.128371871628128,0.67015532984467,0.201472798527201,-0.808567136031202
"35213","6005_6017",0.0115118891562362,0.0201002547877704,0,"6005","6017","Male","Male","Male_Male","M-M",20,20,0,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.808567136031202
"35214","6005_6018",0.0108626203545543,0.018552405751993,0,"6005","6018","Male","Unknown","Male_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.685843685843686,0.302191302191302,0.011965011965012,-0.808567136031202
"35215","6005_6019",0.0127345163269158,0.0234043684393082,0,"6005","6019","Male","Unknown","Male_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"35216","6005_6020",0.0122092636840764,0.0242407526031497,0,"6005","6020","Male","Unknown","Male_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"35217","6005_6021",0.0112687437132153,0.0196944943851392,0,"6005","6021","Male","Unknown","Male_Unknown",NA,20,20,0,"Transient","Resident","Resident_Transient","R-T",1,0.685843685843686,0.302191302191302,0.011965011965012,-0.808567136031202
"35218","6005_606",0.0121996464547045,0.0228046954208141,0,"6005","606","Male","Male","Male_Male","M-M",20,36,16,"Transient","Resident","Resident_Transient","R-T",1,0.670449,0.313158,0.016393,1.78191046512696
"35219","6005_832",0.0145426053245846,0.0292150638472857,0,"6005","832","Male","FemaleJ","FemaleJ_Male","F-M",20,39,19,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,2.26762501534411
"35220","6005_89",0.0149532316829873,0.0304188252624574,0,"6005","89","Male","FemaleJ","FemaleJ_Male","F-M",20,44,24,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,3.07714926570604
"35221","6005_92",0.0123571703789445,0.0290380277831112,0,"6005","92","Male","Male","Male_Male","M-M",20,43,23,"Transient","Resident","Resident_Transient","R-T",1,0.670449,0.313158,0.016393,2.91524441563365
"35222","6005_961",0.0142821312319498,0.0300041816521714,0,"6005","961","Male","FemaleJ","FemaleJ_Male","F-M",20,36,16,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,1.78191046512696
"35223","6006_6007",0.0117070523712746,0.0216528599694519,0,"6006","6007","FemaleJ","Unknown","FemaleJ_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.670449,0.313158,0.016393,-0.808567136031202
"35224","6006_6008",0.0128141332871979,0.0241646498386187,0,"6006","6008","FemaleJ","Unknown","FemaleJ_Unknown",NA,20,20,0,"Transient","Resident","Resident_Transient","R-T",1,0.670449,0.313158,0.016393,-0.808567136031202
"35225","6006_6009",0.0110662609852628,0.0187142714014662,0,"6006","6009","FemaleJ","Unknown","FemaleJ_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.678283,0.307708,0.014009,-0.808567136031202
"35226","6006_6010",0.0121647390437966,0.0226509821272975,0,"6006","6010","FemaleJ","Unknown","FemaleJ_Unknown",NA,20,20,0,"Transient","Resident","Resident_Transient","R-T",1,0.670449,0.313158,0.016393,-0.808567136031202
"35227","6006_6011",0.0107908080535553,0.0190995822680239,0,"6006","6011","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.693154,0.296631,0.010215,-0.808567136031202
"35228","6006_6012",0.0119762979085517,0.0228427215843561,0,"6006","6012","FemaleJ","Unknown","FemaleJ_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.670449,0.313158,0.016393,-0.808567136031202
"35229","6006_6013",0.0111902957623376,0.019080452830578,0,"6006","6013","FemaleJ","Unknown","FemaleJ_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.678283,0.307708,0.014009,-0.808567136031202
"35230","6006_6014",0.0115876277772196,0.02038526495836,0,"6006","6014","FemaleJ","Male","FemaleJ_Male","F-M",20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.678283,0.307708,0.014009,-0.808567136031202
"35231","6006_6015",0.0111793517301247,0.0199380810462288,0,"6006","6015","FemaleJ","Unknown","FemaleJ_Unknown",NA,20,20,0,"Transient","Resident","Resident_Transient","R-T",1,0.678283,0.307708,0.014009,-0.808567136031202
"35232","6006_6016",0.00993359876075998,0.0164508916562438,0,"6006","6016","FemaleJ","Male","FemaleJ_Male","F-M",20,20,0,"Transient","Resident","Resident_Transient","R-T",1,0.693154,0.296631,0.010215,-0.808567136031202
"35233","6006_6017",0.0115692993244948,0.0202815904436361,0,"6006","6017","FemaleJ","Male","FemaleJ_Male","F-M",20,20,0,"Transient","Resident","Resident_Transient","R-T",1,0.678283,0.307708,0.014009,-0.808567136031202
"35234","6006_6018",0.0101385197503735,0.0159769443468368,0,"6006","6018","FemaleJ","Unknown","FemaleJ_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.700237,0.291046,0.008717,-0.808567136031202
"35235","6006_6019",0.0117578969232521,0.0222176457256609,0,"6006","6019","FemaleJ","Unknown","FemaleJ_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.670449,0.313158,0.016393,-0.808567136031202
"35236","6006_6020",0.0113064207056625,0.0220355441179182,0,"6006","6020","FemaleJ","Unknown","FemaleJ_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.670449,0.313158,0.016393,-0.808567136031202
"35237","6006_6021",0.0104108099813612,0.018158440153101,0,"6006","6021","FemaleJ","Unknown","FemaleJ_Unknown",NA,20,20,0,"Transient","Resident","Resident_Transient","R-T",1,0.700237,0.291046,0.008717,-0.808567136031202
"35238","6006_606",0.0110012396804271,0.019185795578074,0,"6006","606","FemaleJ","Male","FemaleJ_Male","F-M",20,36,16,"Transient","Resident","Resident_Transient","R-T",1,0.685843685843686,0.302191302191302,0.011965011965012,1.78191046512696
"35239","6006_832",0.0119884865889782,0.0224002818090028,0,"6006","832","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",20,39,19,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,2.26762501534411
"35240","6006_89",0.0129031231797062,0.028577611140475,0,"6006","89","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",20,44,24,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,3.07714926570604
"35241","6006_92",0.0101715208368436,0.0161406784156742,0,"6006","92","FemaleJ","Male","FemaleJ_Male","F-M",20,43,23,"Transient","Resident","Resident_Transient","R-T",1,0.685843685843686,0.302191302191302,0.011965011965012,2.91524441563365
"35242","6006_961",0.0122756927044024,0.0221483580366717,0,"6006","961","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",20,36,16,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,1.78191046512696
"35243","6007_6008",0.012824072727268,0.026254220121857,0,"6007","6008","Unknown","Unknown","Unknown_Unknown",NA,20,20,0,"Transient","Resident","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"35244","6007_6009",0.0128800634323315,0.0232599901070569,0,"6007","6009","Unknown","Unknown","Unknown_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.808567136031202
"35245","6007_6010",0.0136200134526825,0.0299785554781979,0,"6007","6010","Unknown","Unknown","Unknown_Unknown",NA,20,20,0,"Transient","Resident","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"35246","6007_6011",0.0112194941394294,0.0199844398828587,0,"6007","6011","Unknown","FemaleJ","FemaleJ_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.678283,0.307708,0.014009,-0.808567136031202
"35247","6007_6012",0.0117364042583503,0.0205171674467418,0,"6007","6012","Unknown","Unknown","Unknown_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"35248","6007_6013",0.0117619597298446,0.0195090906986196,0,"6007","6013","Unknown","Unknown","Unknown_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.808567136031202
"35249","6007_6014",0.0123508403612975,0.0222476127062694,0,"6007","6014","Unknown","Male","Male_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.808567136031202
"35250","6007_6015",0.0126804977304145,0.023556926344794,0,"6007","6015","Unknown","Unknown","Unknown_Unknown",NA,20,20,0,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.808567136031202
"35251","6007_6016",0.0114189480314312,0.0212317318436194,0,"6007","6016","Unknown","Male","Male_Unknown",NA,20,20,0,"Transient","Resident","Resident_Transient","R-T",1,0.678283,0.307708,0.014009,-0.808567136031202
"35252","6007_6017",0.0117701841570622,0.0218370555293723,0,"6007","6017","Unknown","Male","Male_Unknown",NA,20,20,0,"Transient","Resident","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.808567136031202
"35253","6007_6018",0.0111808165329512,0.0198929280990598,0,"6007","6018","Unknown","Unknown","Unknown_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.685843685843686,0.302191302191302,0.011965011965012,-0.808567136031202
"35254","6007_6019",0.0137715455976385,0.0281484880632525,0,"6007","6019","Unknown","Unknown","Unknown_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"35255","6007_6020",0.0130266627709682,0.0243348211639571,0,"6007","6020","Unknown","Unknown","Unknown_Unknown",NA,20,20,0,"Transient","Transient","Transient_Transient","T-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"35256","6007_6021",0.0106246455161472,0.0174336794045624,0,"6007","6021","Unknown","Unknown","Unknown_Unknown",NA,20,20,0,"Transient","Resident","Resident_Transient","R-T",1,0.685843685843686,0.302191302191302,0.011965011965012,-0.808567136031202
"35257","6007_606",0.0124239468080409,0.0238963257741309,0,"6007","606","Unknown","Male","Male_Unknown",NA,20,36,16,"Transient","Resident","Resident_Transient","R-T",1,0.670449,0.313158,0.016393,1.78191046512696
"35258","6007_832",0.0140375561212445,0.0276410290189632,0,"6007","832","Unknown","FemaleJ","FemaleJ_Unknown",NA,20,39,19,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,2.26762501534411
"35259","6007_89",0.013631288274521,0.0263008613924154,0,"6007","89","Unknown","FemaleJ","FemaleJ_Unknown",NA,20,44,24,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,3.07714926570604
"35260","6007_92",0.0120393214540401,0.0227349838398099,0,"6007","92","Unknown","Male","Male_Unknown",NA,20,43,23,"Transient","Resident","Resident_Transient","R-T",1,0.670449,0.313158,0.016393,2.91524441563365
"35261","6007_961",0.0135769705046874,0.0267669114445896,0,"6007","961","Unknown","FemaleJ","FemaleJ_Unknown",NA,20,36,16,"Transient","Resident","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,1.78191046512696
"35262","6008_6009",0.0121405219278252,0.0224274991750951,0,"6008","6009","Unknown","Unknown","Unknown_Unknown",NA,20,20,0,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.808567136031202
"35263","6008_6010",0.0109330763840844,0.0193501669599007,0,"6008","6010","Unknown","Unknown","Unknown_Unknown",NA,20,20,0,"Resident","Resident","Resident_Resident","R-R",1,0.685843685843686,0.302191302191302,0.011965011965012,-0.808567136031202
"35264","6008_6011",0.0116832422155446,0.0214500932943903,0,"6008","6011","Unknown","FemaleJ","FemaleJ_Unknown",NA,20,20,0,"Resident","Transient","Resident_Transient","R-T",1,0.678283,0.307708,0.014009,-0.808567136031202
"35265","6008_6012",0.0136588037930022,0.0285336432687032,0,"6008","6012","Unknown","Unknown","Unknown_Unknown",NA,20,20,0,"Resident","Transient","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,-0.808567136031202
"35266","6008_6013",0.0120762600032946,0.0209244822420484,0,"6008","6013","Unknown","Unknown","Unknown_Unknown",NA,20,20,0,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.808567136031202
"35267","6008_6014",0.0127357881129235,0.0239413891128875,0,"6008","6014","Unknown","Male","Male_Unknown",NA,20,20,0,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.808567136031202
