"","dyad","edge","edge_sd","nAssociations","A","B","sexA","sexB","dyadicSex","dSex","absAgeA","absAgeB","ageDiff","resA","resB","dyadicResidency","dRes","P(k1)","P(k2)","P(k3)","likely.k"
"4585","409_6257",0.00984836573534802,0.0154672492886345,0,"409","6257","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,17,20,"Resident","Resident","Resident_Resident","R-R",0.718481,0.277337,0.004181,1
"4586","409_6421",0.00778890447336707,0.0111482679164001,0,"409","6421","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,14,23,"Resident","Resident","Resident_Resident","R-R",0.79079,0.208563,0.000646,1
"4587","409_6516",0.0267082551915789,0.0274861970558263,1,"409","6516","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,12,25,"Resident","Resident","Resident_Resident","R-R",0.229972,0.750814,0.019214,2
"4588","409_6534",0.010234688004565,0.0175333201609493,0,"409","6534","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,12,25,"Resident","Transient","Resident_Transient","R-T",0.712124,0.283056,0.00482,1
"4589","409_6631",0.0108984299459225,0.0178302237847622,0,"409","6631","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,10,27,"Resident","Unknown","Resident_Unknown","R-U",0.698996,0.294605,0.006399,1
"4590","409_76",0.00674429230984576,0.00957856126549289,0,"409","76","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,44,7,"Resident","Resident","Resident_Resident","R-R",0.835464,0.164385,0.000151,1
"4591","409_804",0.0061509734446944,0.00838406848539103,0,"409","804","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,39,2,"Resident","Resident","Resident_Resident","R-R",0.865276,0.134677,4.7e-05,1
"4592","409_824",0.00639119651038324,0.00835185963648646,0,"409","824","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,39,2,"Resident","Resident","Resident_Resident","R-R",0.84723,0.152673,9.7e-05,1
"4593","409_92",0.0154846127284492,0.0142984506746443,1,"409","92","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,43,6,"Resident","Resident","Resident_Resident","R-R",0.395915,0.603432,0.000653,2
"4594","409_9907",0.00960395278353474,0.0148595649102628,0,"409","9907","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,37,0,"Resident","Transient","Resident_Transient","R-T",0.724709,0.271664,0.003627,1
"4595","409_9911",0.0068282528226894,0.00926413036460396,0,"409","9911","Female-Juvenile","Male","Female-Juvenile_Male","F-M",37,37,0,"Resident","Resident","Resident_Resident","R-R",0.814209,0.185478,0.000313,1
"4596","4104_4113",0.00802298213832075,0.0119112676478098,0,"4104","4113","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,26,0,"Resident","Resident","Resident_Resident","R-R",0.765059,0.233611,0.001331,1
"4597","4104_4114",0.00863994233517117,0.0130170048518693,0,"4104","4114","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,26,0,"Resident","Resident","Resident_Resident","R-R",0.754074,0.244152,0.001774,1
"4598","4104_4206",0.00974123685035709,0.0157476997630229,0,"4104","4206","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,25,1,"Resident","Resident","Resident_Resident","R-R",0.730813,0.266042,0.003145,1
"4599","4104_4207",0.0144611354504882,0.0309084592787618,0,"4104","4207","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,25,1,"Resident","Transient","Resident_Transient","R-T",0.663377,0.323704,0.01292,1
"4600","4104_4513",0.00762193060553317,0.011396044661829,0,"4104","4513","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,24,2,"Resident","Resident","Resident_Resident","R-R",0.785834,0.213419,0.000747,1
"4601","4104_4514",0.0100667734750111,0.0167773771560352,0,"4104","4514","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,24,2,"Resident","Resident","Resident_Resident","R-R",0.730813,0.266042,0.003145,1
"4602","4104_5002",0.00872502111207997,0.013937016975507,0,"4104","5002","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,22,4,"Resident","Resident","Resident_Resident","R-R",0.736798,0.260476,0.002726,1
"4603","4104_5007",0.0147352765660606,0.0308594035763544,0,"4104","5007","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,22,4,"Resident","Transient","Resident_Transient","R-T",0.663377,0.323704,0.01292,1
"4604","4104_5009",0.00884365843211252,0.0139072419405647,0,"4104","5009","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,23,3,"Resident","Resident","Resident_Resident","R-R",0.765059,0.233611,0.001331,1
"4605","4104_5011",0.012912530339068,0.0239632417110996,0,"4104","5011","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,22,4,"Resident","Transient","Resident_Transient","R-T",0.670862,0.317904,0.011234,1
"4606","4104_5024",0.0112579655689092,0.0199284361780143,0,"4104","5024","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,22,4,"Resident","Resident","Resident_Resident","R-R",0.692211,0.30042,0.00737,1
"4607","4104_5027",0.00924037797235949,0.0150562367752442,0,"4104","5027","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,22,4,"Resident","Resident","Resident_Resident","R-R",0.718481,0.277337,0.004181,1
"4608","4104_5028",0.0105018113085866,0.0190328709793383,0,"4104","5028","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,23,3,"Resident","Resident","Resident_Resident","R-R",0.712124,0.283056,0.00482,1
"4609","4104_5029",0.0073883734379819,0.0106722610245109,0,"4104","5029","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,23,3,"Resident","Resident","Resident_Resident","R-R",0.800426,0.19909,0.000484,1
"4610","4104_5032",0.00945213325399432,0.0157135424808285,0,"4104","5032","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,23,3,"Resident","Resident","Resident_Resident","R-R",0.730813,0.266042,0.003145,1
"4611","4104_5041",0.0132144853024173,0.0254868391374139,0,"4104","5041","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,22,4,"Resident","Transient","Resident_Transient","R-T",0.670862,0.317904,0.011234,1
"4612","4104_5043",0.0127066062785497,0.0255252734843204,0,"4104","5043","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,22,4,"Resident","Transient","Resident_Transient","R-T",0.678154,0.312081,0.009765,1
"4613","4104_5052",0.00967817217823244,0.0154275779226191,0,"4104","5052","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,22,4,"Resident","Transient","Resident_Transient","R-T",0.718481,0.277337,0.004181,1
"4614","4104_5064",0.0101563050184459,0.0163140549555076,0,"4104","5064","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,17,9,"Resident","Resident","Resident_Resident","R-R",0.705631,0.288815,0.005554,1
"4615","4104_5078",0.006875743781446,0.00971811681807414,0,"4104","5078","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,23,3,"Resident","Resident","Resident_Resident","R-R",0.805109,0.194473,0.000418,1
"4616","4104_5081",0.0125350718856046,0.0235365543078329,0,"4104","5081","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,22,4,"Resident","Transient","Resident_Transient","R-T",0.685267,0.306249,0.008485,1
"4617","4104_5091",0.0112614905450567,0.0191646059671931,0,"4104","5091","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,22,4,"Resident","Resident","Resident_Resident","R-R",0.685267,0.306249,0.008485,1
"4618","4104_5106",0.0103979607551746,0.0171958535598458,0,"4104","5106","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,23,3,"Resident","Resident","Resident_Resident","R-R",0.712124,0.283056,0.00482,1
"4619","4104_5108",0.0133100700059108,0.0255132192704759,0,"4104","5108","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,22,4,"Resident","Resident","Resident_Resident","R-R",0.663377,0.323704,0.01292,1
"4620","4104_5112",0.0103456599339465,0.017391350679769,0,"4104","5112","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,23,3,"Resident","Resident","Resident_Resident","R-R",0.712124,0.283056,0.00482,1
"4621","4104_5113",0.011228369109537,0.0193937915536333,0,"4104","5113","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,23,3,"Resident","Resident","Resident_Resident","R-R",0.692211,0.30042,0.00737,1
"4622","4104_5166",0.0136191576373219,0.0265896359965747,0,"4104","5166","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,22,4,"Resident","Transient","Resident_Transient","R-T",0.663377,0.323704,0.01292,1
"4623","4104_5184",0.00983916366469353,0.0163320444978126,0,"4104","5184","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,23,3,"Resident","Resident","Resident_Resident","R-R",0.718481,0.277337,0.004181,1
"4624","4104_5199",0.0145360770774763,0.0298858280384088,0,"4104","5199","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,22,4,"Resident","Resident","Resident_Resident","R-R",0.663377,0.323704,0.01292,1
"4625","4104_5220",0.0140296634139228,0.0296033092291431,0,"4104","5220","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,22,4,"Resident","Transient","Resident_Transient","R-T",0.663377,0.323704,0.01292,1
"4626","4104_531",0.0115889581782193,0.0216783356659139,0,"4104","531","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,43,17,"Resident","Resident","Resident_Resident","R-R",0.692211,0.30042,0.00737,1
"4627","4104_54",0.0274679848615649,0.0276266439738102,1,"4104","54","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,44,18,"Resident","Resident","Resident_Resident","R-R",0.229972,0.750814,0.019214,2
"4628","4104_5919",0.0104677401950388,0.0186106338680158,0,"4104","5919","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,23,3,"Resident","Transient","Resident_Transient","R-T",0.705631,0.288815,0.005554,1
"4629","4104_6002",0.0115725893621219,0.0215192260557204,0,"4104","6002","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,20,6,"Resident","Resident","Resident_Resident","R-R",0.685267,0.306249,0.008485,1
"4630","4104_6004",0.0124738923716439,0.0235124109892252,0,"4104","6004","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,20,6,"Resident","Transient","Resident_Transient","R-T",0.678154,0.312081,0.009765,1
"4631","4104_6006",0.0121746006397235,0.0230778497245268,0,"4104","6006","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,20,6,"Resident","Transient","Resident_Transient","R-T",0.678154,0.312081,0.009765,1
"4632","4104_6011",0.0119819286810168,0.0225567436382852,0,"4104","6011","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,20,6,"Resident","Transient","Resident_Transient","R-T",0.685267,0.306249,0.008485,1
"4633","4104_6103",0.0135825741953902,0.0280374388925802,0,"4104","6103","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,18,8,"Resident","Transient","Resident_Transient","R-T",0.663377,0.323704,0.01292,1
"4634","4104_6106",0.0129360663960138,0.0251494744131341,0,"4104","6106","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,18,8,"Resident","Resident","Resident_Resident","R-R",0.670862,0.317904,0.011234,1
"4635","4104_6113",0.00916047969394666,0.0147411048583429,0,"4104","6113","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,18,8,"Resident","Resident","Resident_Resident","R-R",0.736798,0.260476,0.002726,1
"4636","4104_6114",0.0131772292133408,0.0236197692670741,0,"4104","6114","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,18,8,"Resident","Transient","Resident_Transient","R-T",0.663377,0.323704,0.01292,1
"4637","4104_6115",0.0130898031591693,0.0246484605606833,0,"4104","6115","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,16,10,"Resident","Resident","Resident_Resident","R-R",0.678154,0.312081,0.009765,1
"4638","4104_6118",0.0124205677711304,0.0222511370554081,0,"4104","6118","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,18,8,"Resident","Transient","Resident_Transient","R-T",0.685267,0.306249,0.008485,1
"4639","4104_6120",0.00967256707585282,0.0154665115851203,0,"4104","6120","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,18,8,"Resident","Resident","Resident_Resident","R-R",0.730813,0.266042,0.003145,1
"4640","4104_6124",0.012929544798339,0.0238921283988926,0,"4104","6124","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,18,8,"Resident","Transient","Resident_Transient","R-T",0.678154,0.312081,0.009765,1
"4641","4104_6127",0.0109934934716931,0.0183144436659743,0,"4104","6127","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,18,8,"Resident","Transient","Resident_Transient","R-T",0.698996,0.294605,0.006399,1
"4642","4104_6128",0.00748531461081289,0.0106313544817235,0,"4104","6128","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,18,8,"Resident","Resident","Resident_Resident","R-R",0.795654,0.203787,0.000559,1
"4643","4104_6130",0.00799534878246532,0.0118465567452401,0,"4104","6130","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,18,8,"Resident","Resident","Resident_Resident","R-R",0.77564,0.223362,0.000997,1
"4644","4104_6131",0.0130881397831925,0.0260135544977111,0,"4104","6131","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,18,8,"Resident","Transient","Resident_Transient","R-T",0.670862,0.317904,0.011234,1
"4645","4104_6134",0.0125609515221625,0.0211192749873652,0,"4104","6134","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,18,8,"Resident","Resident","Resident_Resident","R-R",0.670862,0.317904,0.011234,1
"4646","4104_6140",0.00878456182380208,0.0132352387648251,0,"4104","6140","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,18,8,"Resident","Resident","Resident_Resident","R-R",0.742667,0.25497,0.002363,1
"4647","4104_6141",0.0124757990066411,0.0230116699123403,0,"4104","6141","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,18,8,"Resident","Resident","Resident_Resident","R-R",0.678154,0.312081,0.009765,1
"4648","4104_6145",0.0669944323832804,0.0820681910470549,1,"4104","6145","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,16,10,"Resident","Resident","Resident_Resident","R-R",0.139803,0.729394,0.130803,2
"4649","4104_6146",0.0136787723864889,0.0270169812241996,0,"4104","6146","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,18,8,"Resident","Transient","Resident_Transient","R-T",0.663377,0.323704,0.01292,1
"4650","4104_6200",0.0123471433473201,0.0222694563679405,0,"4104","6200","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,17,9,"Resident","Transient","Resident_Transient","R-T",0.670862,0.317904,0.011234,1
"4651","4104_6203",0.0112141676618018,0.0205218880139936,0,"4104","6203","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,17,9,"Resident","Resident","Resident_Resident","R-R",0.692211,0.30042,0.00737,1
"4652","4104_6206",0.00925254618290754,0.0145974737540699,0,"4104","6206","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,17,9,"Resident","Transient","Resident_Transient","R-T",0.730813,0.266042,0.003145,1
"4653","4104_6208",0.0129813278255084,0.0257890393647894,0,"4104","6208","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,15,11,"Resident","Resident","Resident_Resident","R-R",0.678154,0.312081,0.009765,1
"4654","4104_6211",0.0104064983556429,0.0172860402583752,0,"4104","6211","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,17,9,"Resident","Resident","Resident_Resident","R-R",0.698996,0.294605,0.006399,1
"4655","4104_6215",0.0101673536971685,0.0172907112437111,0,"4104","6215","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,15,11,"Resident","Resident","Resident_Resident","R-R",0.718481,0.277337,0.004181,1
"4656","4104_6221",0.0127362590851994,0.0241055902686237,0,"4104","6221","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,17,9,"Resident","Transient","Resident_Transient","R-T",0.670862,0.317904,0.011234,1
"4657","4104_6224",0.0108816088468911,0.0191393189361916,0,"4104","6224","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,17,9,"Resident","Resident","Resident_Resident","R-R",0.705631,0.288815,0.005554,1
"4658","4104_6246",0.0115354931750656,0.0186065469136224,0,"4104","6246","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,14,12,"Resident","Resident","Resident_Resident","R-R",0.692211,0.30042,0.00737,1
"4659","4104_6405",0.0124711685618768,0.0253476886094073,0,"4104","6405","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,14,12,"Resident","Transient","Resident_Transient","R-T",0.678154,0.312081,0.009765,1
"4660","4104_6407",0.0552964033796857,0.0671433482712622,1,"4104","6407","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,14,12,"Resident","Transient","Resident_Transient","R-T",0.151237,0.744143,0.10462,2
"4661","4104_6408",0.0129431957691779,0.0227743116486007,0,"4104","6408","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,14,12,"Resident","Transient","Resident_Transient","R-T",0.678154,0.312081,0.009765,1
"4662","4104_6415",0.0103927239865086,0.0175847854674543,0,"4104","6415","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,14,12,"Resident","Resident","Resident_Resident","R-R",0.705631,0.288815,0.005554,1
"4663","4104_6418",0.0114178935250114,0.0204035289821319,0,"4104","6418","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,14,12,"Resident","Transient","Resident_Transient","R-T",0.692211,0.30042,0.00737,1
"4664","4104_6423",0.0107666692424734,0.0186508431148998,0,"4104","6423","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,14,12,"Resident","Transient","Resident_Transient","R-T",0.692211,0.30042,0.00737,1
"4665","4104_6427",0.0126458803539179,0.0233124834493827,0,"4104","6427","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,14,12,"Resident","Resident","Resident_Resident","R-R",0.670862,0.317904,0.011234,1
"4666","4104_6431",0.0129217890376602,0.0259428499537553,0,"4104","6431","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,14,12,"Resident","Resident","Resident_Resident","R-R",0.670862,0.317904,0.011234,1
"4667","4104_6441",0.0118739022518726,0.0205846428723234,0,"4104","6441","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,14,12,"Resident","Resident","Resident_Resident","R-R",0.678154,0.312081,0.009765,1
"4668","4104_832",0.0102995435808276,0.0163251353603503,0,"4104","832","Male","Female-Juvenile","Female-Juvenile_Male","F-M",26,39,13,"Resident","Resident","Resident_Resident","R-R",0.712124,0.283056,0.00482,1
